contig	cluster	completeness	purity	taxid	superkingdom	phylum	class	order	family	genus	species	x	y
NODE_1719_length_13213_cov_111.671				947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.649179	-7.9771576
NODE_1721_length_13207_cov_126.13				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.074695	0.9938155999999999
NODE_1722_length_13140_cov_111.492				2	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	10.288949	-7.8807406
NODE_1740_length_12834_cov_148.853				1262900	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	fusobacterium sp. cag:649	10.042542	0.9397136999999999
NODE_1753_length_12598_cov_116.547				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	10.631388000000001	-8.620903
NODE_1755_length_12555_cov_126.603				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.098004	1.0622428999999998
NODE_1762_length_12455_cov_113.044				1262900	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	fusobacterium sp. cag:649	10.117676	1.44211
NODE_1765_length_12439_cov_112.663				1971636	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	candidate division ksb1 bacterium 4572_119	-3.3906586	-1.8809133999999998
NODE_1767_length_12430_cov_139.184				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.025985	1.452916
NODE_1776_length_12273_cov_112.216				976	bacteria	bacteroidetes	unclassified	unclassified	unclassified	unclassified	unclassified	9.969513000000001	-8.046339
NODE_1783_length_12145_cov_116.417				1866885	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	unclassified	-5.7511864	10.377400999999999
NODE_1788_length_12025_cov_111.496				1262978	bacteria	bacteroidetes	bacteroidia	bacteroidales	tannerellaceae	tannerella	tannerella sp. cag:118	8.069246000000001	-6.7011027
NODE_1803_length_11863_cov_112.077				302485	bacteria	proteobacteria	alphaproteobacteria	rhodobacterales	rhodobacteraceae	phaeobacter	unclassified	-0.7227806	3.5589242
NODE_1804_length_11842_cov_150.382				936562	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	fusobacterium sp. cm21	10.185929	1.1847732
NODE_1808_length_11762_cov_107.566				171549	bacteria	bacteroidetes	bacteroidia	bacteroidales	unclassified	unclassified	unclassified	8.808346	-7.666362299999999
NODE_1810_length_11738_cov_152.895				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.132837	1.3594633
NODE_1814_length_11707_cov_168.238				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.999402	0.4411429
NODE_1815_length_11689_cov_135.189				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.173413	1.1792798
NODE_1825_length_11420_cov_144.532				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.045382	0.9817389000000001
NODE_1827_length_11308_cov_153.453				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.179295	1.2407928999999998
NODE_1830_length_11247_cov_132.964				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.127432	1.1404271000000001
NODE_1834_length_11189_cov_151.329				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.166813000000001	1.4941868
NODE_1839_length_11109_cov_122.868				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.030799	0.96791047
NODE_1845_length_11025_cov_112.269				947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.704267000000002	-8.029999
NODE_1853_length_10856_cov_115.147				2603856	bacteria	proteobacteria	betaproteobacteria	burkholderiales	oxalobacteraceae	unclassified	oxalobacteraceae bacterium chu64-6-4	6.702043499999999	-9.750136
NODE_1861_length_10741_cov_134.526				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.008873	0.7720935
NODE_1878_length_10485_cov_132.181				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.960944	0.7049754
NODE_1882_length_10414_cov_130.782				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.013257000000001	0.81152534
NODE_1890_length_10307_cov_108.066				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	10.751688	-8.384673
NODE_1908_length_10023_cov_133.609				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.990029	0.782216
NODE_1909_length_10014_cov_112.767				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.920326	0.6036509
NODE_1924_length_9729_cov_111.985				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-5.2781606	9.719375999999999
NODE_1928_length_9665_cov_132.118				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.062269	0.36624697
NODE_1931_length_9574_cov_124.633				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.02022	0.82040393
NODE_1934_length_9546_cov_113.756				318424	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium rufum	-4.5515695	9.303349
NODE_1938_length_9481_cov_112.121				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.011265	0.82442564
NODE_1945_length_9387_cov_125.16				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.834867	0.20617701
NODE_1950_length_9297_cov_120.101				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.9249115	0.56515956
NODE_1952_length_9289_cov_165.669				53462	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium mageritense	-4.5211406	9.272888
NODE_1955_length_9252_cov_118.994				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.087196	0.9067118000000001
NODE_1964_length_9097_cov_129.535				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.003855	0.381601
NODE_1967_length_8989_cov_112.117				2013810	bacteria	ignavibacteriae	unclassified	unclassified	unclassified	unclassified	ignavibacteriae bacterium hgw-ignavibacteriae-3	9.7168255	-7.7204440000000005
NODE_1968_length_8978_cov_113.397				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	10.349915	-8.125033
NODE_1969_length_8966_cov_150.58				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.989307	0.76077855
NODE_1971_length_8957_cov_145.086				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.896267	0.62927294
NODE_1975_length_8935_cov_114.342				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	10.509519000000001	-8.074755999999999
NODE_1980_length_8875_cov_131.027				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.844575	0.6396589
NODE_1987_length_8775_cov_112.008				1807	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium obuense	-4.8384237	9.483777
NODE_1989_length_8761_cov_112.213				53462	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium mageritense	-4.500116	8.934395
NODE_1991_length_8743_cov_113.523				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	10.740098	-8.282014
NODE_1997_length_8647_cov_141.138				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.94213	0.42522615
NODE_1999_length_8600_cov_115.481				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.940597	0.35939124
NODE_2002_length_8573_cov_112.035				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-5.290935500000001	9.858181
NODE_2009_length_8499_cov_110.576				171549	bacteria	bacteroidetes	bacteroidia	bacteroidales	unclassified	unclassified	unclassified	8.663281	-7.4680133
NODE_2012_length_8436_cov_111.782				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-5.4439	10.2559395
NODE_2013_length_8425_cov_130.784				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.867881	0.46526212
NODE_2014_length_8414_cov_128.439				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.9747925	0.52454597
NODE_2015_length_8371_cov_220.324				1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.63533	-9.403139
NODE_2018_length_8360_cov_129.193				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.9174	0.5049471
NODE_2028_length_8199_cov_111.679				2	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	10.776553999999999	-8.349273
NODE_2030_length_8163_cov_112.186				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	9.881006	-7.503593400000001
NODE_2033_length_8041_cov_111.71				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-4.605535	9.012334
NODE_2034_length_8133_cov_113.514				1866885	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	unclassified	-5.521167299999999	10.376588
NODE_2037_length_8115_cov_137.517				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.872111	0.27112985
NODE_2039_length_8103_cov_114.652				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	10.041341000000001	-8.278101
NODE_2041_length_8080_cov_113.991				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	10.084384	-7.7189464999999995
NODE_2047_length_8039_cov_112.094				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-5.31196	10.140087
NODE_2048_length_8033_cov_111.169				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	10.916656	-8.565557
NODE_2053_length_8012_cov_112.572				1618426	bacteria	candidatus daviesbacteria	unclassified	unclassified	unclassified	unclassified	candidatus daviesbacteria bacterium gw2011_gwb1_36_5	13.466585	-5.6116047
NODE_2054_length_8001_cov_124.344				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.932388000000001	0.40085047
NODE_2057_length_7963_cov_120.214				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.852780000000001	0.33003715
NODE_2062_length_7936_cov_108.98				947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.622986	-8.062936
NODE_2065_length_7930_cov_119.683				1262900	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	fusobacterium sp. cag:649	9.683647	-0.15489906
NODE_2068_length_7899_cov_112.168				1490485	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycobacterium	mycobacterium sp. swh-m1	-4.515187999999999	9.290306
NODE_2073_length_7864_cov_141.139				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.912435	-0.46290007
NODE_2074_length_7849_cov_111.211				1807	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium obuense	-5.3728867	10.369178999999999
NODE_2076_length_7825_cov_111.678				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	10.820837	-8.436266
NODE_2079_length_7771_cov_134.252				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.670314	-0.19212899
NODE_2080_length_7768_cov_125.598				1262900	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	fusobacterium sp. cag:649	9.632328	-0.10720239999999999
NODE_2081_length_7765_cov_112.521				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-5.2214599999999995	10.038094000000001
NODE_2082_length_7761_cov_142.1				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.89296	0.42347386
NODE_2085_length_7735_cov_128.844				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.935789	0.67357373
NODE_2089_length_7703_cov_111.569				1807	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium obuense	-4.7618756	9.544698
NODE_2090_length_7700_cov_151.899				936562	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	fusobacterium sp. cm21	9.800359	0.40497667
NODE_2093_length_7682_cov_111.658				2	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	9.866912	-7.508864
NODE_2095_length_7666_cov_112.087				504481	bacteria	bacteroidetes	chitinophagia	chitinophagales	chitinophagaceae	sediminibacterium	unclassified	10.254442	-7.867686
NODE_2098_length_7644_cov_114.591				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.02045	0.20386116
NODE_2103_length_7628_cov_112.365				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-5.1107054000000005	9.880599
NODE_2105_length_7614_cov_112.711				171549	bacteria	bacteroidetes	bacteroidia	bacteroidales	unclassified	unclassified	unclassified	8.054411	-6.697857000000001
NODE_2107_length_7570_cov_112.366				1797332	bacteria	bacteroidetes	unclassified	unclassified	unclassified	unclassified	bacteroidetes bacterium gwe2_32_14	-3.0767830000000003	-1.9225456000000003
NODE_2112_length_7532_cov_120.917				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-5.2768254	9.824817
NODE_2113_length_7515_cov_128.015				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.92747	0.3374717
NODE_2116_length_7476_cov_127.647				1262900	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	fusobacterium sp. cag:649	9.661893	-0.17127407
NODE_2118_length_7453_cov_138.614				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.86417	0.5445485999999999
NODE_2119_length_7452_cov_111.518				1866885	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	unclassified	-5.1280317	10.208056
NODE_2121_length_7422_cov_113.034				2	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	9.802319	-7.483986
NODE_2127_length_7387_cov_126.441				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.978181	0.4401985
NODE_2130_length_7292_cov_119.709				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.713321	0.1242818
NODE_2133_length_7267_cov_135.014				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.909149000000001	0.26795749999999996
NODE_2136_length_7207_cov_148.327				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.948056	0.08448365
NODE_2139_length_7153_cov_139.221				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.917463	0.43801874
NODE_2140_length_7151_cov_112.313				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-5.372141	10.03605
NODE_2145_length_7100_cov_112.785				1807	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium obuense	-5.1517925	9.876374
NODE_2147_length_7095_cov_111.271				1866885	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	unclassified	-5.496948000000001	10.241079
NODE_2148_length_7095_cov_124.976				1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-13.213320999999999	-10.407147
NODE_2149_length_7092_cov_132.122				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.900030000000001	0.28580287
NODE_2155_length_7045_cov_112.055				1866885	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	unclassified	-5.392548000000001	10.315987
NODE_2156_length_7045_cov_112.246				28211	bacteria	proteobacteria	alphaproteobacteria	unclassified	unclassified	unclassified	unclassified	-14.417681	5.2715354
NODE_2157_length_7029_cov_113.277				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.974136	0.25801688
NODE_2161_length_7007_cov_112.702				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	10.721863	-8.297088
NODE_2167_length_6965_cov_135.643				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.915318	0.43875018
NODE_2173_length_6933_cov_129.086				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.909307	0.3010322
NODE_2174_length_6929_cov_113.188				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.844224	0.22895502
NODE_2176_length_6921_cov_107.354				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	10.919974	-8.578202000000001
NODE_2178_length_6909_cov_122.177				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.923024	0.3049748
NODE_2179_length_6906_cov_125.266				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.849721	0.4076769
NODE_2185_length_6845_cov_197.612				1807	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium obuense	-4.808301	9.393073
NODE_2191_length_6815_cov_122.199				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.874966	0.24250917
NODE_2192_length_6807_cov_112.271				1236	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	unclassified	6.5975485	-9.514111
NODE_2194_length_6792_cov_112.134				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	10.331203	-7.9482783999999995
NODE_2198_length_6754_cov_112.801				2	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	10.787998	-8.553061999999999
NODE_2202_length_6739_cov_112.031				2030808	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	unclassified	candidatus cloacimonetes bacterium	10.710887	-8.264111999999999
NODE_2203_length_6732_cov_126.696				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.864125	0.24821612
NODE_2204_length_6731_cov_125.779				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.922695	0.50774026
NODE_2206_length_6726_cov_113.097				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.163043	0.38027164
NODE_2207_length_6604_cov_112.904				2212469	bacteria	calditrichaeota	unclassified	unclassified	unclassified	unclassified	calditrichaeota bacterium	-3.1007863999999996	-2.0250778
NODE_2211_length_6672_cov_112.943				40323	bacteria	proteobacteria	gammaproteobacteria	xanthomonadales	xanthomonadaceae	stenotrophomonas	unclassified	-2.7124267000000004	4.241598000000001
NODE_2212_length_6670_cov_133.241				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.710224	-0.14542739999999998
NODE_2216_length_6642_cov_118.699				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.889185000000001	0.2897627
NODE_2218_length_6621_cov_114.496				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	10.068610000000001	0.44053975
NODE_2229_length_6545_cov_126.319				1262900	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	fusobacterium sp. cag:649	9.6622095	-0.19631569
NODE_2232_length_6531_cov_137.642				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.999031	0.13196075
NODE_2235_length_6512_cov_135.494				1583098	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	fusobacterium hwasookii	10.1371355	0.37395924
NODE_2244_length_6403_cov_127.565				884215	bacteria	proteobacteria	betaproteobacteria	burkholderiales	oxalobacteraceae	candidatus zinderia	candidatus zinderia insecticola	9.682567	-1.046908
NODE_2245_length_6401_cov_112.489				1974042	bacteria	ignavibacteriae	ignavibacteria	unclassified	unclassified	unclassified	ignavibacteria bacterium cg22_combo_cg10-13_8_21_14_all_37_15	-3.5246894	-1.970405
NODE_2251_length_6307_cov_111.843				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-4.916417	9.918937
NODE_2252_length_6304_cov_112.215				1807	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium obuense	-4.833406	9.596827000000001
NODE_2254_length_6288_cov_112.272				1638950	bacteria	proteobacteria	alphaproteobacteria	rhodobacterales	rhodobacteraceae	nautella	nautella sp. ecsmb14104	-5.739799	-0.22692783
NODE_2267_length_6207_cov_123.845				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.762742	-0.22635694
NODE_2273_length_6165_cov_217.527				1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-12.899283	-10.215817
NODE_2276_length_6143_cov_116.282				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.816173	0.059816003
NODE_2285_length_6112_cov_110.843				1866885	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	unclassified	-5.123924	10.147721
NODE_2289_length_6078_cov_111.526				1236	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	unclassified	5.9669137	-8.990795
NODE_2290_length_6065_cov_138.057				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.572481	-0.61360687
NODE_2294_length_6022_cov_106.424				2172550	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	candidate division ksb1 bacterium	-2.473929	-2.1668800999999998
NODE_2300_length_5973_cov_114.819				1956163	bacteria	candidatus cloacimonetes	unclassified	unclassified	unclassified	candidatus cloacimonas	candidatus cloacimonas sp. 4484_140	9.96133	-8.257952000000001
NODE_2301_length_5963_cov_387.301				2	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	-4.582917	-1.8638321
NODE_2303_length_5958_cov_111.444				817	bacteria	bacteroidetes	bacteroidia	bacteroidales	bacteroidaceae	bacteroides	bacteroides fragilis	8.649519999999999	-7.481035
NODE_2307_length_5940_cov_146.393				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.950087	0.20678462
NODE_2313_length_5911_cov_122.824				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.838653	-0.20855537
NODE_2318_length_5901_cov_112.466				1262900	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	fusobacterium sp. cag:649	9.737354	-0.2515
NODE_2319_length_5897_cov_104.775				1686296	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	gabonia	gabonia massiliensis	8.663655	-7.4788619999999995
NODE_2325_length_5864_cov_121.386				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.770136	-0.36433604
NODE_2333_length_5808_cov_238.633				53462	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium mageritense	-4.785169000000001	9.386853
NODE_2334_length_5797_cov_143.354				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.863676	0.17437822
NODE_2335_length_5787_cov_112.166				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-5.201452	10.060852
NODE_2340_length_5757_cov_114.465				1807	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	mycolicibacterium	mycolicibacterium obuense	-4.6665616	9.290975
NODE_2344_length_5700_cov_113.523				1762	bacteria	actinobacteria	actinobacteria	corynebacteriales	mycobacteriaceae	unclassified	unclassified	-5.098903	9.932622
NODE_2351_length_5650_cov_129.692				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.919408	-0.06973081
NODE_2363_length_5478_cov_114.868				2030880	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	sar86 cluster bacterium	6.6429577	-9.445985
NODE_2365_length_5572_cov_117.486				848	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	unclassified	9.64206	-0.49159098
